Date,Open,High,Low,Close,Adj Close,Volume
2020-04-28,14767.599609,14856.000000,14658.700195,14798.299805,14798.299805,29771130000
2020-04-29,15003.000000,15257.900391,15002.099609,15228.099609,15228.099609,37131890000
2020-04-30,15114.799805,15114.799805,14767.099609,14780.700195,14780.700195,40359980000
2020-05-01,14563.000000,14661.200195,14520.200195,14620.299805,14620.299805,28732120000
2020-05-04,14554.200195,14745.000000,14518.099609,14745.000000,14745.000000,29509350000
2020-05-05,14899.400391,14943.700195,14764.099609,14811.599609,14811.599609,29757570000
2020-05-06,14855.400391,14909.599609,14744.299805,14830.700195,14830.700195,30269080000
2020-05-07,14963.200195,15016.000000,14815.799805,14833.700195,14833.700195,31463120000
2020-05-08,14958.200195,14985.599609,14898.500000,14966.599609,14966.599609,31219220000
2020-05-11,14901.900391,15118.799805,14852.799805,15103.200195,15103.200195,24960520000
2020-05-12,15161.500000,15184.900391,14881.200195,14881.200195,14881.200195,30666530000
2020-05-13,14898.099609,14898.099609,14419.900391,14503.200195,14503.200195,31164400000
2020-05-14,14346.200195,14553.099609,14187.500000,14509.700195,14509.700195,30762210000
2020-05-15,14504.299805,14657.599609,14447.900391,14638.900391,14638.900391,28694650000
2020-05-19,14911.400391,14951.200195,14823.000000,14885.500000,14885.500000,37889310000
2020-05-20,15048.200195,15054.799805,14972.200195,14997.599609,14997.599609,30048220000
2020-05-21,14993.500000,14999.500000,14783.900391,14884.900391,14884.900391,28895070000
2020-05-22,14929.299805,14933.200195,14834.799805,14913.599609,14913.599609,25274010000
2020-05-25,15004.200195,15089.599609,14983.000000,15075.400391,15075.400391,12786760000
2020-05-26,15162.099609,15185.099609,15095.000000,15148.099609,15148.099609,29983780000
2020-05-27,15176.500000,15272.000000,14940.299805,15272.000000,15272.000000,34932790000
2020-05-28,15325.700195,15342.400391,15226.900391,15262.700195,15262.700195,33398670000
2020-05-29,15241.799805,15244.400391,15092.900391,15192.799805,15192.799805,79356310000
2020-06-01,15177.599609,15271.099609,15163.099609,15236.200195,15236.200195,24651350000
2020-06-02,15301.200195,15398.700195,15279.400391,15394.400391,15394.400391,28151360000
2020-06-03,15517.099609,15628.900391,15504.200195,15575.099609,15575.099609,37220340000
2020-06-04,15577.299805,15637.400391,15502.400391,15527.900391,15527.900391,30007920000
2020-06-05,15780.900391,15883.000000,15774.000000,15854.099609,15854.099609,37821820000
2020-06-08,15963.500000,15980.099609,15847.900391,15974.900391,15974.900391,44301580000
2020-06-09,15881.000000,15907.900391,15772.200195,15833.700195,15833.700195,36073130000
2020-06-10,15863.599609,15863.599609,15610.700195,15701.299805,15701.299805,36195860000
2020-06-11,15374.500000,15401.299805,15015.500000,15050.900391,15050.900391,37444070000
2020-06-12,15394.900391,15424.099609,15117.299805,15256.599609,15256.599609,34041860000
2020-06-15,15044.500000,15442.900391,14934.700195,15359.700195,15359.700195,29443120000
2020-06-16,15694.299805,15701.799805,15450.700195,15515.799805,15515.799805,28891350000
2020-06-17,15571.500000,15571.500000,15413.799805,15428.700195,15428.700195,23246530000
2020-06-18,15367.299805,15523.500000,15341.500000,15479.799805,15479.799805,22312370000
2020-06-19,15638.099609,15638.099609,15436.900391,15474.200195,15474.200195,94403740000
2020-06-22,15484.299805,15537.700195,15427.299805,15516.900391,15516.900391,24080250000
2020-06-23,15673.799805,15679.400391,15527.200195,15564.799805,15564.799805,21910220000
2020-06-24,15489.299805,15489.299805,15144.400391,15294.400391,15294.400391,23745250000
2020-06-25,15222.599609,15451.000000,15178.400391,15446.099609,15446.099609,19577840000
2020-06-26,15400.799805,15405.900391,15167.599609,15189.000000,15189.000000,25656390000
2020-06-29,15250.500000,15425.000000,15182.799805,15389.700195,15389.700195,21625930000
2020-06-30,15342.599609,15564.900391,15319.400391,15515.200195,15515.200195,25555470000
2020-07-02,15694.099609,15828.599609,15613.099609,15622.400391,15622.400391,21203830000
2020-07-03,15613.200195,15625.099609,15561.599609,15596.799805,15596.799805,6122890000
2020-07-06,15765.599609,15797.000000,15643.400391,15669.700195,15669.700195,23809140000
2020-07-07,15605.299805,15717.700195,15582.400391,15595.500000,15595.500000,18370870000
2020-07-08,15637.000000,15706.900391,15533.099609,15629.200195,15629.200195,20784740000
2020-07-09,15637.700195,15649.099609,15391.700195,15568.599609,15568.599609,20377640000
2020-07-10,15582.599609,15717.599609,15546.299805,15713.799805,15713.799805,20276430000
2020-07-13,15782.599609,15879.700195,15621.000000,15639.400391,15639.400391,22957830000
2020-07-14,15625.000000,15923.500000,15573.500000,15908.500000,15908.500000,23174450000
2020-07-15,15996.200195,16130.599609,15979.200195,16063.299805,16063.299805,23875700000
2020-07-16,15965.099609,16069.099609,15957.799805,16024.500000,16024.500000,17487510000
2020-07-17,16089.299805,16142.700195,16012.900391,16123.500000,16123.500000,16379360000
2020-07-20,16113.400391,16201.700195,16112.299805,16183.700195,16183.700195,20033130000
2020-07-21,16297.599609,16317.400391,16153.200195,16163.000000,16163.000000,22282640000
2020-07-22,16173.200195,16196.400391,16107.700195,16171.099609,16171.099609,18590500000
2020-07-23,16178.500000,16186.900391,15969.799805,16018.700195,16018.700195,19671220000
2020-07-24,15980.599609,16006.299805,15928.400391,15997.099609,15997.099609,16646910000
2020-07-27,16076.299805,16165.799805,16012.700195,16161.299805,16161.299805,18366700000
2020-07-28,16140.000000,16189.500000,16085.299805,16121.299805,16121.299805,19126480000
2020-07-29,16271.400391,16317.900391,16173.000000,16294.700195,16294.700195,18831150000
2020-07-30,16123.099609,16299.299805,16020.599609,16299.299805,16299.299805,18596840000
2020-07-31,16288.799805,16288.799805,16060.599609,16169.200195,16169.200195,21514090000
2020-08-04,16172.599609,16370.799805,16172.599609,16368.000000,16368.000000,24145770000
2020-08-05,16454.099609,16507.300781,16440.300781,16501.599609,16501.599609,23339610000
2020-08-06,16543.500000,16593.400391,16496.800781,16579.099609,16579.099609,22443210000
2020-08-07,16544.300781,16567.300781,16492.099609,16544.500000,16544.500000,18432820000
2020-08-10,16603.900391,16647.300781,16535.000000,16605.500000,16605.500000,22421920000
2020-08-11,16579.199219,16640.400391,16486.000000,16497.000000,16497.000000,25237770000
2020-08-12,16645.599609,16681.400391,16565.000000,16575.300781,16575.300781,22135690000
2020-08-13,16554.000000,16587.699219,16471.599609,16530.099609,16530.099609,17504850000
2020-08-14,16467.099609,16543.000000,16454.000000,16514.599609,16514.599609,16341710000
2020-08-17,16627.099609,16663.000000,16600.199219,16656.099609,16656.099609,18927400000
2020-08-18,16701.699219,16706.599609,16579.000000,16626.099609,16626.099609,16595910000
2020-08-19,16609.500000,16654.000000,16565.199219,16577.400391,16577.400391,21300790000
2020-08-20,16514.900391,16621.900391,16490.599609,16606.800781,16606.800781,18265800000
2020-08-21,16546.300781,16546.300781,16474.699219,16517.900391,16517.900391,17063210000
2020-08-24,16631.699219,16639.000000,16573.199219,16626.599609,16626.599609,18539010000
2020-08-25,16654.900391,16654.900391,16523.900391,16617.500000,16617.500000,15815160000
2020-08-26,16642.599609,16792.699219,16611.400391,16790.000000,16790.000000,17212630000
2020-08-27,16823.400391,16835.099609,16650.500000,16731.500000,16731.500000,18826200000
2020-08-28,16780.900391,16781.900391,16681.400391,16705.800781,16705.800781,20878960000
2020-08-31,16685.500000,16685.500000,16498.099609,16514.400391,16514.400391,24091140000
2020-09-01,16533.199219,16645.000000,16462.699219,16645.000000,16645.000000,19978850000
2020-09-02,16711.300781,16725.699219,16650.000000,16698.000000,16698.000000,21202160000
2020-09-03,16676.000000,16720.800781,16386.300781,16448.900391,16448.900391,20480640000
2020-09-04,16471.900391,16507.199219,16086.200195,16218.000000,16218.000000,26064190000
2020-09-08,16064.500000,16222.200195,15956.000000,16099.500000,16099.500000,28244090000
2020-09-09,16250.400391,16432.699219,16250.400391,16383.599609,16383.599609,22775050000
2020-09-10,16431.599609,16431.599609,16153.200195,16185.299805,16185.299805,21567020000
2020-09-11,16252.099609,16316.799805,16143.200195,16222.500000,16222.500000,18651800000
2020-09-14,16314.900391,16373.299805,16295.099609,16360.099609,16360.099609,23178110000
2020-09-15,16468.199219,16515.199219,16408.099609,16431.300781,16431.300781,20859280000
2020-09-16,16495.599609,16495.599609,16295.700195,16295.700195,16295.700195,22814060000
2020-09-17,16134.500000,16294.299805,16103.099609,16246.700195,16246.700195,20687030000
2020-09-18,16289.500000,16310.000000,16174.299805,16199.000000,16199.000000,53248410000
2020-09-21,15981.299805,15981.799805,15763.099609,15981.799805,15981.799805,27049090000
2020-09-22,16048.900391,16180.200195,16000.500000,16142.900391,16142.900391,19499360000
2020-09-23,16183.500000,16195.000000,15816.400391,15817.099609,15817.099609,22269380000
2020-09-24,15781.400391,15994.200195,15725.000000,15912.299805,15912.299805,20601210000
2020-09-25,15878.200195,16088.799805,15832.000000,16065.400391,16065.400391,17795660000
2020-09-28,16237.099609,16286.799805,16185.099609,16242.799805,16242.799805,23568800000
2020-09-29,16231.200195,16232.599609,16131.500000,16211.500000,16211.500000,16917070000
2020-09-30,16228.000000,16273.799805,16090.599609,16121.400391,16121.400391,26249180000
2020-10-01,16189.700195,16228.500000,16117.299805,16184.500000,16184.500000,21484170000
2020-10-02,16021.599609,16213.900391,16005.700195,16199.299805,16199.299805,18812770000
2020-10-05,16262.500000,16418.599609,16251.099609,16410.199219,16410.199219,21956700000
2020-10-06,16454.099609,16455.800781,16205.500000,16236.099609,16236.099609,24280110000
2020-10-07,16352.799805,16443.900391,16339.000000,16428.300781,16428.300781,20537940000
2020-10-08,16485.000000,16539.099609,16481.599609,16534.500000,16534.500000,22646100000
2020-10-09,16584.099609,16611.000000,16518.400391,16562.800781,16562.800781,20963600000
2020-10-13,16569.900391,16569.900391,16449.800781,16510.800781,16510.800781,22218200000
2020-10-14,16554.099609,16575.400391,16436.800781,16455.400391,16455.400391,22432180000
2020-10-15,16305.099609,16515.199219,16290.000000,16501.000000,16501.000000,18220270000
2020-10-16,16534.400391,16549.699219,16435.699219,16438.800781,16438.800781,17688100000
2020-10-19,16483.400391,16490.900391,16261.799805,16274.099609,16274.099609,21265920000
2020-10-20,16350.000000,16369.900391,16246.000000,16273.299805,16273.299805,21315690000
2020-10-21,16246.900391,16313.099609,16203.000000,16230.200195,16230.200195,18864410000
2020-10-22,16222.799805,16294.000000,16148.599609,16279.400391,16279.400391,20280060000
2020-10-23,16312.599609,16334.799805,16228.599609,16304.099609,16304.099609,18874960000
2020-10-26,16208.000000,16224.200195,15990.099609,16079.599609,16079.599609,21983350000
2020-10-27,16084.700195,16104.599609,15999.200195,16020.900391,16020.900391,18880470000
2020-10-28,15835.099609,15835.099609,15575.099609,15586.599609,15586.599609,27746170000
2020-10-29,15633.599609,15738.200195,15514.599609,15670.700195,15670.700195,20566320000
2020-10-30,15616.000000,15632.299805,15418.500000,15580.599609,15580.599609,22184080000
2020-11-02,15684.900391,15724.900391,15569.400391,15696.900391,15696.900391,19713910000
2020-11-03,15791.799805,15975.900391,15791.799805,15939.200195,15939.200195,19452190000
2020-11-04,16053.700195,16111.700195,15894.200195,15998.700195,15998.700195,28580990000
2020-11-05,16232.700195,16318.599609,16223.700195,16298.200195,16298.200195,29445720000
2020-11-06,16359.400391,16378.599609,16236.599609,16282.799805,16282.799805,28527130000
2020-11-09,16550.699219,16715.699219,16465.199219,16475.900391,16475.900391,47665760000
2020-11-10,16503.000000,16654.800781,16485.800781,16615.400391,16615.400391,31121270000
2020-11-11,16718.400391,16801.000000,16674.900391,16774.099609,16774.099609,27042980000
2020-11-12,16774.199219,16794.900391,16532.800781,16582.199219,16582.199219,26832740000
2020-11-13,16679.500000,16736.300781,16662.400391,16675.599609,16675.599609,24020710000
2020-11-16,16791.900391,16889.800781,16734.000000,16889.800781,16889.800781,30681330000
2020-11-17,16800.199219,16952.800781,16768.699219,16948.099609,16948.099609,26419180000
2020-11-18,16972.300781,16990.599609,16884.800781,16889.800781,16889.800781,25489310000
2020-11-19,16838.000000,16922.599609,16813.599609,16909.800781,16909.800781,22371320000
2020-11-20,16929.400391,17048.900391,16891.599609,17019.099609,17019.099609,23020810000
2020-11-23,17067.300781,17137.300781,17035.699219,17094.500000,17094.500000,27721740000
2020-11-24,17203.000000,17311.099609,17190.900391,17274.300781,17274.300781,32208740000
2020-11-25,17278.400391,17323.800781,17215.500000,17313.099609,17313.099609,24908110000
2020-11-26,17306.199219,17366.599609,17301.900391,17351.300781,17351.300781,9880610000
2020-11-27,17316.800781,17411.000000,17316.800781,17396.599609,17396.599609,18746870000
2020-11-30,17339.699219,17339.699219,17124.900391,17190.300781,17190.300781,44583290000
2020-12-01,17431.300781,17471.199219,17285.300781,17296.900391,17296.900391,29675390000
2020-12-02,17278.099609,17358.300781,17220.900391,17358.199219,17358.199219,26196420000
2020-12-03,17386.000000,17452.900391,17382.000000,17398.000000,17398.000000,25102570000
2020-12-04,17438.900391,17525.699219,17437.500000,17521.000000,17521.000000,31026840000
2020-12-07,17494.699219,17611.500000,17447.300781,17582.400391,17582.400391,33730520000
2020-12-08,17541.599609,17654.900391,17541.599609,17639.000000,17639.000000,24005420000
2020-12-09,17654.199219,17668.000000,17475.099609,17559.900391,17559.900391,28523570000
2020-12-10,17478.300781,17603.699219,17452.900391,17593.300781,17593.300781,23632520000
2020-12-11,17539.500000,17561.800781,17470.900391,17548.900391,17548.900391,21591370000
2020-12-14,17614.199219,17617.300781,17383.300781,17387.400391,17387.400391,29775630000
2020-12-15,17481.800781,17533.099609,17441.800781,17506.500000,17506.500000,22139690000
2020-12-16,17570.400391,17600.599609,17480.800781,17567.400391,17567.400391,25684890000
2020-12-17,17646.900391,17684.099609,17605.500000,17652.900391,17652.900391,24724580000
2020-12-18,17675.300781,17676.599609,17517.199219,17534.599609,17534.599609,48455840000
2020-12-21,17367.000000,17507.699219,17307.500000,17500.900391,17500.900391,24728720000
2020-12-22,17538.199219,17572.900391,17478.400391,17552.500000,17552.500000,20808870000
2020-12-23,17586.900391,17652.699219,17583.599609,17593.599609,17593.599609,18516180000
2020-12-24,17595.900391,17641.699219,17568.500000,17623.900391,17623.900391,9598540000
2020-12-29,17610.500000,17661.199219,17512.199219,17543.400391,17543.400391,20540680000
2020-12-30,17572.300781,17623.099609,17534.099609,17545.800781,17545.800781,15957980000
2020-12-31,17520.699219,17556.500000,17428.699219,17433.400391,17433.400391,15856670000
2021-01-04,17583.400391,17593.800781,17405.400391,17527.800781,17527.800781,23898110000
2021-01-05,17544.000000,17694.400391,17544.000000,17682.500000,17682.500000,29035480000
2021-01-06,17721.599609,17924.500000,17721.599609,17828.099609,17828.099609,31052900000
2021-01-07,17935.300781,18051.800781,17912.800781,18027.599609,18027.599609,26137010000
2021-01-08,18057.099609,18058.599609,17935.599609,18042.099609,18042.099609,25928410000
2021-01-11,17930.000000,18027.199219,17927.199219,17934.500000,17934.500000,22541210000
2021-01-12,17981.800781,18009.300781,17894.099609,17985.800781,17985.800781,24467710000
2021-01-13,18001.300781,18010.000000,17897.199219,17934.699219,17934.699219,24117210000
2021-01-14,17974.199219,18025.300781,17948.300781,17958.099609,17958.099609,30107830000
2021-01-15,17961.599609,17972.699219,17808.900391,17909.000000,17909.000000,27268710000
2021-01-18,17889.400391,17967.699219,17889.400391,17944.900391,17944.900391,9921870000
2021-01-19,17992.500000,18023.300781,17916.800781,17957.400391,17957.400391,24913030000
2021-01-20,18016.400391,18027.500000,17911.500000,18014.900391,18014.900391,25006570000
2021-01-21,18018.300781,18018.300781,17870.300781,17916.199219,17916.199219,22374210000
2021-01-22,17812.500000,17869.900391,17790.199219,17845.900391,17845.900391,20935160000
2021-01-25,17835.300781,17931.099609,17735.900391,17906.000000,17906.000000,24624850000
2021-01-26,17945.000000,17945.000000,17774.400391,17779.400391,17779.400391,22142680000
2021-01-27,17688.199219,17688.199219,17412.199219,17424.400391,17424.400391,29125060000
2021-01-28,17571.199219,17711.900391,17537.099609,17657.199219,17657.199219,27083040000
2021-01-29,17615.800781,17615.800781,17297.800781,17337.000000,17337.000000,30430930000
2021-02-01,17527.400391,17716.099609,17487.699219,17692.500000,17692.500000,24963980000
2021-02-02,17755.699219,17895.300781,17752.900391,17874.500000,17874.500000,26110530000
2021-02-03,17906.599609,17924.699219,17822.199219,17915.900391,17915.900391,25523300000
2021-02-04,17954.300781,18072.199219,17929.699219,18042.000000,18042.000000,25777250000
2021-02-05,18110.599609,18159.199219,18070.699219,18135.900391,18135.900391,23281510000
2021-02-08,18236.400391,18333.800781,18236.400391,18330.300781,18330.300781,30459530000
2021-02-09,18369.900391,18421.000000,18334.500000,18408.599609,18408.599609,24775700000
2021-02-10,18494.800781,18527.900391,18302.099609,18457.800781,18457.800781,25814580000
2021-02-11,18463.000000,18481.099609,18325.500000,18393.000000,18393.000000,27115960000
2021-02-12,18381.900391,18460.800781,18335.800781,18460.199219,18460.199219,25365160000
2021-02-16,18514.400391,18579.699219,18452.500000,18492.500000,18492.500000,29005790000
2021-02-17,18346.099609,18391.300781,18254.300781,18374.800781,18374.800781,27385590000
2021-02-18,18304.199219,18351.099609,18207.199219,18274.099609,18274.099609,26620890000
2021-02-19,18316.000000,18393.099609,18271.400391,18384.300781,18384.300781,26813990000
2021-02-22,18347.000000,18467.300781,18336.199219,18416.699219,18416.699219,33421290000
2021-02-23,18307.400391,18375.099609,18021.900391,18330.099609,18330.099609,28975820000
2021-02-24,18341.900391,18548.900391,18241.900391,18484.500000,18484.500000,32381990000
2021-02-25,18462.800781,18526.099609,18147.099609,18223.500000,18223.500000,33750960000
2021-02-26,18203.599609,18219.599609,17930.000000,18060.300781,18060.300781,40254230000
2021-03-01,18249.800781,18363.199219,18232.800781,18299.599609,18299.599609,26933440000
2021-03-02,18340.199219,18454.400391,18292.300781,18421.599609,18421.599609,28690470000
2021-03-03,18427.500000,18437.300781,18248.300781,18320.699219,18320.699219,26912490000
2021-03-04,18281.699219,18354.500000,17950.800781,18125.699219,18125.699219,33445570000
2021-03-05,18250.500000,18406.500000,17998.300781,18381.000000,18381.000000,32750080000
2021-03-08,18404.099609,18595.699219,18353.400391,18457.800781,18457.800781,32855800000
2021-03-09,18565.400391,18711.599609,18556.300781,18599.199219,18599.199219,30391240000
2021-03-10,18702.900391,18761.900391,18602.599609,18690.000000,18690.000000,24292390000
2021-03-11,18815.099609,18881.199219,18778.800781,18844.599609,18844.599609,26004220000
2021-03-12,18794.400391,18853.199219,18725.599609,18851.300781,18851.300781,25409920000
2021-03-15,18910.099609,18964.300781,18808.500000,18954.800781,18954.800781,26561410000
2021-03-16,18974.199219,18974.199219,18854.699219,18874.000000,18874.000000,26400880000
2021-03-17,18840.800781,19037.099609,18820.900391,18983.099609,18983.099609,27125070000
2021-03-18,18924.000000,18989.599609,18813.300781,18836.500000,18836.500000,26649500000
2021-03-19,18836.699219,18883.699219,18721.699219,18854.000000,18854.000000,60253880000
2021-03-22,18838.400391,18852.400391,18772.599609,18815.099609,18815.099609,21104390000
2021-03-23,18791.699219,18824.699219,18642.500000,18669.800781,18669.800781,25257680000
2021-03-24,18744.400391,18789.800781,18626.400391,18628.300781,18628.300781,23778980000
2021-03-25,18553.300781,18674.599609,18460.599609,18651.099609,18651.099609,25814660000
2021-03-26,18683.400391,18758.599609,18591.199219,18752.599609,18752.599609,22138420000
2021-03-29,18707.699219,18760.000000,18613.900391,18719.199219,18719.199219,23651160000
2021-03-30,18647.699219,18733.699219,18606.599609,18705.599609,18705.599609,20111350000
2021-03-31,18727.300781,18786.800781,18687.900391,18700.699219,18700.699219,27225650000
2021-04-01,18799.900391,18993.800781,18772.699219,18990.300781,18990.300781,21602570000
2021-04-05,19062.300781,19082.699219,19017.300781,19026.800781,19026.800781,21480560000
2021-04-06,19083.300781,19153.000000,19058.900391,19104.099609,19104.099609,20625590000
2021-04-07,19138.199219,19178.000000,19099.199219,19129.099609,19129.099609,21545950000
2021-04-08,19157.000000,19228.900391,19089.099609,19228.900391,19228.900391,22540860000
2021-04-09,19183.300781,19228.000000,19157.300781,19228.000000,19228.000000,18370210000
2021-04-12,19220.099609,19252.800781,19161.699219,19201.300781,19201.300781,22801300000
2021-04-13,19249.300781,19256.400391,19182.000000,19203.699219,19203.699219,22151180000
2021-04-14,19263.599609,19312.300781,19163.400391,19171.699219,19171.699219,20508260000
2021-04-15,19253.000000,19337.199219,19249.699219,19321.900391,19321.900391,20297130000
2021-04-16,19380.699219,19380.699219,19293.800781,19351.300781,19351.300781,23840730000
2021-04-19,19341.199219,19364.599609,19180.000000,19204.400391,19204.400391,19288620000
2021-04-20,19106.699219,19119.699219,18967.099609,19040.800781,19040.800781,19804310000
2021-04-21,19022.900391,19152.800781,19022.900391,19143.300781,19143.300781,16859050000
2021-04-22,19148.400391,19148.400391,18988.699219,19031.599609,19031.599609,17167730000
2021-04-23,19056.000000,19126.099609,19033.500000,19102.300781,19102.300781,17063460000
2021-04-26,19109.900391,19186.800781,19104.900391,19170.599609,19170.599609,19157010000
2021-04-27,19205.500000,19241.599609,19123.400391,19175.099609,19175.099609,18447670000
2021-04-28,19235.900391,19403.500000,19217.599609,19357.000000,19357.000000,19169260000
2021-04-29,19413.500000,19439.800781,19221.699219,19255.900391,19255.900391,19864100000
2021-04-30,19196.500000,19227.400391,19085.000000,19108.300781,19108.300781,19939820000
2021-05-03,19193.599609,19276.099609,19193.599609,19213.199219,19213.199219,18582080000
2021-05-04,19207.199219,19231.199219,19052.400391,19188.000000,19188.000000,22774850000
2021-05-05,19259.099609,19340.300781,19219.099609,19310.699219,19310.699219,24633120000
2021-05-06,19313.300781,19320.300781,19181.900391,19291.000000,19291.000000,24441780000
2021-05-07,19330.800781,19491.500000,19317.300781,19472.699219,19472.699219,24944460000
2021-05-10,19503.599609,19543.900391,19361.900391,19361.900391,19361.900391,27298850000
2021-05-11,19185.500000,19295.599609,19090.300781,19274.000000,19274.000000,26860130000
2021-05-12,19216.300781,19259.000000,19067.699219,19107.800781,19107.800781,24614200000
2021-05-13,19100.800781,19210.000000,19064.000000,19135.800781,19135.800781,23906360000
2021-05-14,19206.199219,19393.300781,19202.699219,19366.699219,19366.699219,22857010000
2021-05-17,19341.900391,19475.500000,19320.099609,19474.699219,19474.699219,24678270000
2021-05-18,19477.099609,19556.900391,19414.099609,19507.099609,19507.099609,20365530000
2021-05-19,19348.199219,19440.500000,19224.199219,19417.000000,19417.000000,27184490000
2021-05-20,19444.699219,19582.400391,19420.599609,19543.000000,19543.000000,21029110000
2021-05-21,19614.800781,19614.800781,19507.800781,19527.300781,19527.300781,17195750000
2021-05-25,19621.300781,19679.900391,19553.800781,19564.099609,19564.099609,23215580000
2021-05-26,19654.199219,19763.699219,19634.599609,19745.500000,19745.500000,22818630000
2021-05-27,19768.099609,19835.300781,19752.500000,19774.400391,19774.400391,46507910000
2021-05-28,19876.500000,19904.800781,19841.000000,19852.199219,19852.199219,22700180000
2021-05-31,19905.800781,19909.599609,19705.800781,19731.000000,19731.000000,10225700000
2021-06-01,19909.099609,20022.099609,19909.099609,19976.000000,19976.000000,28335860000
2021-06-02,20043.099609,20043.099609,19940.400391,19971.199219,19971.199219,25131520000
2021-06-03,19941.099609,20011.099609,19906.800781,19941.400391,19941.400391,25096000000
2021-06-04,20028.099609,20050.400391,19973.199219,20029.199219,20029.199219,19128580000
2021-06-07,20053.800781,20067.199219,19994.599609,20035.300781,20035.300781,24118990000
2021-06-08,20052.699219,20106.199219,20006.800781,20065.900391,20065.900391,24651010000
2021-06-09,20046.300781,20047.099609,19960.900391,20002.300781,20002.300781,21709320000
2021-06-10,20066.800781,20081.099609,19969.699219,20049.500000,20049.500000,21399760000
2021-06-11,20099.300781,20155.900391,20075.400391,20138.400391,20138.400391,16474560000
2021-06-14,20118.599609,20163.500000,20102.300781,20157.699219,20157.699219,27689370000
2021-06-15,20202.800781,20269.900391,20198.400391,20231.300781,20231.300781,22129950000
2021-06-16,20231.800781,20295.199219,20194.699219,20231.000000,20231.000000,22701410000
2021-06-17,20204.300781,20246.599609,20083.800781,20144.000000,20144.000000,27032000000
2021-06-18,20024.900391,20123.000000,19978.300781,19999.599609,19999.599609,47751700000
2021-06-21,20067.400391,20222.599609,20013.900391,20156.400391,20156.400391,20046140000
2021-06-22,20188.599609,20244.199219,20110.099609,20200.699219,20200.699219,21124090000
2021-06-23,20226.300781,20226.300781,20154.599609,20164.400391,20164.400391,19986660000
2021-06-24,20241.400391,20257.800781,20176.400391,20215.099609,20215.099609,15985620000
2021-06-25,20230.800781,20240.199219,20146.400391,20230.300781,20230.300781,17923220000
2021-06-28,20273.599609,20273.599609,20113.500000,20145.300781,20145.300781,18115080000
2021-06-29,20171.699219,20214.400391,20148.000000,20171.000000,20171.000000,18583940000
2021-06-30,20155.900391,20182.500000,20093.800781,20165.599609,20165.599609,19764910000
2021-07-02,20267.199219,20338.500000,20185.400391,20226.099609,20226.099609,18293810000
2021-07-05,20249.199219,20291.300781,20202.699219,20281.500000,20281.500000,7550730000
2021-07-06,20303.699219,20307.400391,20175.000000,20300.000000,20300.000000,23196990000
2021-07-07,20315.400391,20381.699219,20234.199219,20290.599609,20290.599609,19180230000
2021-07-08,20101.699219,20117.599609,19980.300781,20061.199219,20061.199219,19778550000
2021-07-09,20136.400391,20265.199219,20132.900391,20258.000000,20258.000000,15290780000
2021-07-12,20259.900391,20283.099609,20226.500000,20233.099609,20233.099609,17375520000
2021-07-13,20274.199219,20316.800781,20250.800781,20270.699219,20270.699219,16577930000
2021-07-14,20307.900391,20316.300781,20130.599609,20147.199219,20147.199219,17473470000
2021-07-15,20128.300781,20214.599609,20092.900391,20183.699219,20183.699219,17127830000
2021-07-16,20203.500000,20206.800781,19976.000000,19985.500000,19985.500000,17442900000
2021-07-19,19821.400391,19821.400391,19605.900391,19726.500000,19726.500000,25170650000
2021-07-20,19762.699219,19983.900391,19714.699219,19942.699219,19942.699219,17594200000
2021-07-21,20012.699219,20144.599609,20012.699219,20110.099609,20110.099609,16113490000
2021-07-22,20098.699219,20117.300781,20040.199219,20097.500000,20097.500000,14124640000
2021-07-23,20163.199219,20203.599609,20146.599609,20188.400391,20188.400391,14476270000
2021-07-26,20189.699219,20216.800781,20121.800781,20165.000000,20165.000000,17565980000
2021-07-27,20130.800781,20175.599609,20081.400391,20173.400391,20173.400391,13926800000
2021-07-28,20213.500000,20250.099609,20153.699219,20230.400391,20230.400391,13979080000
2021-07-29,20284.300781,20363.000000,20273.699219,20311.800781,20311.800781,16312370000
2021-07-30,20236.000000,20300.699219,20208.199219,20287.800781,20287.800781,19260140000
2021-08-03,20325.099609,20385.400391,20261.500000,20365.900391,20365.900391,17905240000
2021-08-04,20355.099609,20434.000000,20328.599609,20329.699219,20329.699219,16407870000
2021-08-05,20361.000000,20422.500000,20349.800781,20375.500000,20375.500000,18171230000
2021-08-06,20391.699219,20506.199219,20391.699219,20475.400391,20475.400391,16979260000
2021-08-09,20418.800781,20446.400391,20370.199219,20437.400391,20437.400391,18243360000
2021-08-10,20464.000000,20541.400391,20458.000000,20495.699219,20495.699219,19748160000
2021-08-11,20531.599609,20565.400391,20487.900391,20554.000000,20554.000000,18654110000
2021-08-12,20549.099609,20549.099609,20417.699219,20520.599609,20520.599609,17001080000
2021-08-13,20565.199219,20567.099609,20501.599609,20518.099609,20518.099609,15758200000
2021-08-16,20461.099609,20492.500000,20417.900391,20483.400391,20483.400391,16255710000
2021-08-17,20421.000000,20437.599609,20273.699219,20363.599609,20363.599609,18616560000
2021-08-18,20354.900391,20386.699219,20294.400391,20302.099609,20302.099609,18334420000
2021-08-19,20196.800781,20246.000000,20109.400391,20215.400391,20215.400391,19305820000
2021-08-20,20222.500000,20347.599609,20209.500000,20339.000000,20339.000000,15384030000
2021-08-23,20400.900391,20479.300781,20386.500000,20477.300781,20477.300781,19056540000
